gene_names	mm_24	mm_9	mm_24_rep1	mm_9_rep1	mm_24_rep2	mm_9_rep2	mm_9_rep3
ENSMUSG00000025902	Sox17	2.0993160122835	2.28520385064711	1.68425935492454	2.02825146322804	2.09889348293703	2.14054275010118	2.8581598021226
ENSMUSG00000033845	Mrpl15	2.91839825575349	3.5786723634662	3.34947231282838	3.46535355655495	3.24425907618065	3.69956644985454	3.77829617937286
ENSMUSG00000025903	Lypla1	4.66813912051491	5.12726211574764	4.73639650401968	5.07884292289281	5.05844902048786	5.06777355199002	5.14922700795994
ENSMUSG00000033813	Tcea1	2.28800630941764	2.16771313611652	1.83414289207077	2.44034255191161	1.67464486634413	2.57963294028638	2.79594536595921
ENSMUSG00000033793	Atp6v1h	2.24916838178898	2.23379297564413	1.7653325896164	2.42048120478985	1.78820578345217	1.82398985056174	2.45094932116409
ENSMUSG00000090031	4732440D04Rik	0.127429053628497	-0.0820664983100947	-0.838496623277241	0.109395441992906	-0.504582297380203	-0.415318730629888	0.441786487068327
ENSMUSG00000025907	Rb1cc1	3.74109454005659	3.36288963352738	3.23090154137095	3.63103411630839	3.85836950148346	3.52600888048822	3.94673938537923
ENSMUSG00000051285	Pcmtd1	4.80527971054362	4.8470626785392	4.19492019902389	4.93414303755095	4.79211962796759	4.91781888306544	5.0185174657656
ENSMUSG00000079671	2610203C22Rik	-0.434599893261471	-1.55761319602625	-1.55184205133733	-0.813663417665822	-0.911072274896085	-1.32055833067122	-0.551477852643362
ENSMUSG00000061024	Rrs1	3.11974377022471	3.01233127112347	2.7496335638085	3.10269446667537	3.20855203757199	3.51614391746913	3.41816900214025
ENSMUSG00000025911	Adhfe1	4.49234691598566	4.26810195521505	3.97899902902163	3.47106216787566	4.26544750357195	4.68397670624837	4.28495995188445
ENSMUSG00000045210	Vcpip1	1.82127966881339	1.75460534721629	1.21796066087398	2.10952877798095	1.77039325106821	1.52896321110312	2.22265072984053
ENSMUSG00000025915	Sgk3	0.887302398246369	0.926527826742841	0.404158907745703	0.627133156262698	0.646439568970916	0.842241923949668	0.571775106133185
ENSMUSG00000098234	Snhg6	0.604970285630014	0.851125304840025	1.24563493644774	1.33892949940516	1.19523460330354	1.30980296752041	1.55807473560593
ENSMUSG00000025917	Cops5	5.25090521151157	5.36277309921059	5.26792382508863	5.14061641037743	5.38527953098072	5.41976398406931	5.55015794515829
ENSMUSG00000056763	Cspp1	0.00691138771472311	-0.292280441340804	-0.641776910406648	0.258927338562085	-0.635333434236351	-0.682397858102416	0.49618936358258
ENSMUSG00000067851	Arfgef1	3.34263814407355	3.53795039836473	2.93872328944151	3.32175043464745	3.26198671112621	3.5369463745785	3.58479717878852
ENSMUSG00000048960	Prex2	0.99284041896053	0.56928298451772	0.74822324123631	1.18230369346093	0.895251876487063	0.192641450572545	1.31334607885021
ENSMUSG00000016918	Sulf1	0.392271304873987	1.08761143283485	0.0312014415323532	2.24579668924784	-0.126021895212254	0.936346691978645	1.6932644307552
ENSMUSG00000025938	Slco5a1	1.47821295681728	1.98069298505623	1.88227415274508	2.25385992711932	2.24605762361684	2.23012984333751	1.85330819728164
ENSMUSG00000005886	Ncoa2	1.18881933216775	1.35919604919144	0.8459108386613	1.37462390991661	0.885563761567091	0.464258355506129	1.32183470619855
ENSMUSG00000025935	Tram1	3.70185608732547	4.09421845853986	3.47816727111352	4.65965172083925	3.90516009616849	4.14642926566539	4.52430695141527
ENSMUSG00000025937	Lactb2	3.4361148834238	3.69962681664932	3.36485483000694	3.30709640920105	3.5500125696089	3.53336450020804	3.72187820567742
ENSMUSG00000025932	Eya1	2.73563456986165	3.27648339085432	2.70536593012562	3.3149794284095	2.56524426900125	3.46178214248645	3.19531525323873
ENSMUSG00000025930	Msc	-1.24846402526207	-0.280201591098749	-0.0455832054161434	0.687192818098723	-0.436931324386375	0.316008454631504	0.54426014793578
ENSMUSG00000092083	Kcnb2	-0.438118513307789	-2.30771645656865	-2.00869606891561	-1.10641731844214	-2.15785307491281	-2.2731456861203	-0.574697227868079
ENSMUSG00000025925	Terf1	0.990391659681951	0.440431459176278	-0.165590736765928	0.88304505499298	0.304078693610204	-1.17451893053413	0.740918543140857
ENSMUSG00000032719	Sbspon	-0.956294765120198	-0.180358074128563	-0.0327674308086436	-1.38320475676347	-0.67911102306428	-0.730073693210315	0.117722339604182
ENSMUSG00000043716	Rpl7	5.35987163109681	5.35550915293004	4.97393220345427	5.49346722827789	5.10794992978813	5.48584681075585	5.51043290307861
ENSMUSG00000025921	Rdh10	1.35184505101337	1.11967178342477	0.83014767839963	1.41258796320301	-0.212673931690521	1.10439127754293	1.73257979845163
ENSMUSG00000025920	Stau2	3.2666082048055	3.39227433857089	3.44599351759116	3.88567210296577	3.84330049531019	3.87543584308201	3.79203708893001
ENSMUSG00000025939	Ube2w	1.48933286153265	2.23125082451551	1.70815536792891	2.29803006088544	1.70150878562082	2.49326405685928	2.67679218647654
ENSMUSG00000079658	Eloc	4.76307645709529	4.92091904304906	4.68734982171262	4.67711174352718	4.97161660600474	4.8257633859934	5.02924142730783
ENSMUSG00000025940	Tmem70	5.9158587872251	6.37836007898691	6.20975838654476	6.41291239299008	6.11316364040389	6.4554552324833	6.66405808773141
ENSMUSG00000042686	Jph1	5.67927705492132	5.67163002788304	5.50921702141856	5.51409001594174	5.65256072105098	5.73861085084899	5.58208509111849
ENSMUSG00000127806	ENSMUSG00000127806	1.6162817397396	2.21268844811535	0.67873335766625	2.28872150738882	0.372033817707138	1.75380585287151	1.87305963758799
ENSMUSG00000100110	Gm28783	1.53075447681659	1.33742662049211	0.682956950271542	1.83438075829456	1.59398715523184	1.44335373330583	0.680688703575246
ENSMUSG00000025777	Gdap1	1.96747689715076	2.91322526846779	1.57898237936376	2.63410921898434	2.1994419583105	2.52525022031108	2.42527095056516
ENSMUSG00000085125	Gm16070	-1.13343443678135	-1.97884551756678	-1.21498955150166	-1.13390780645516	-1.23150078958833	-2.2731456861203	-0.418545683979403
ENSMUSG00000025776	Crispld1	0.0936200191569334	0.325802300879314	0.354692894430883	0.253845818953334	-0.0837859409886192	0.0471527945816526	1.30849793212875
ENSMUSG00000043760	Pkhd1	-1.46681425793752	-2.30771645656865	-2.13571454159077	-0.86169322233852	-2.23528423876796	-2.2731456861203	-0.699261175323784
ENSMUSG00000099906	Lincmd1	-1.13148534924521	-1.28880070113796	-0.446049377845821	1.29990566879652	-1.07444076504614	-2.08998333445623	-0.329027572540593
ENSMUSG00000041859	Mcm3	1.18643132314239	1.6217157594602	0.491830272698287	2.34188507198516	1.11974216589111	1.69219511977296	1.20800476838694
ENSMUSG00000025931	Paqr8	-0.277265484079393	-1.28043635612527	-1.2027007709761	0.134202429045605	-0.858065409337932	-1.1146052760377	-0.195202903451591
ENSMUSG00000041779	Tram2	-0.04976815884865	0.83062564376149	-0.16647678058558	2.11090283565295	0.00246106360136622	0.598195280008472	0.762252584995061
ENSMUSG00000025933	Tmem14a	0.27071335632159	1.00867292847255	0.491565759425225	0.815248538186069	0.611415535863436	-0.354361024976868	1.17128228781207
ENSMUSG00000028033	Kcnq5	1.48923663950818	1.89496886845253	1.76192110973933	1.88472664579173	1.43418401657845	1.73137929941257	1.66521226370633
ENSMUSG00000101227	Gm29506	0.102585025444391	-1.35235209391327	0.258436368728308	-0.70382545089344	0.19099800454817	-0.796257775107229	-1.56625090742559
ENSMUSG00000134304	ENSMUSG00000134304	1.87337832517771	1.53460201569306	2.15203309966635	1.84446655577347	1.42844213014539	1.4957186082246	2.13526746040257
ENSMUSG00000026158	Ogfrl1	1.1470131341879	0.648839960599602	0.899909042799006	0.462157009029472	0.488414415269069	0.68378517212069	1.31696433309618
ENSMUSG00000026156	B3gat2	-0.924863218735496	-0.990076808258447	-1.42276350070628	-0.909215273110398	-0.378113538699818	-2.10817785638726	-0.865592814249869
ENSMUSG00000026155	Smap1	1.94382585748717	2.3306866443128	1.95230070829881	2.37677305371511	2.06683574039279	2.22828232045122	2.84885846972146
ENSMUSG00000026154	Sdhaf4	4.40516716575052	5.17319575650705	5.47174489087061	4.93868703905369	5.22251631685215	5.27151050455299	5.30130360614834
ENSMUSG00000026153	Fam135a	2.21568449838205	2.5011297850352	1.37186621188992	2.44170682141391	1.79885107209432	2.65689240884404	2.77527244252842
ENSMUSG00000026147	Col9a1	1.02554239489146	0.536906630851465	-0.560579488609452	0.322481418127548	0.693171266517908	0.211354721549249	0.210144692604661
ENSMUSG00000026141	Col19a1	-0.674445366846431	-1.14361915742492	-0.620935817889595	0.390856039851911	-0.751032311820971	-1.4544852932223	0.324813566795811
ENSMUSG00000101249	Gm29216	1.97892463057737	2.00102538374876	2.64001369893608	2.00191972793186	1.40258829479245	1.45134151199411	2.31689226326528
ENSMUSG00000073725	Lmbrd1	3.51282469869116	4.14373164267422	3.49193649530668	4.25730103146959	3.74946188438294	4.37213881642905	4.44127644926449
ENSMUSG00000033569	Adgrb3	-0.459554077503309	-2.25338976080432	-1.87316019294753	-1.00014891879872	-2.0034974256107	-2.2731456861203	-0.809340691196255
ENSMUSG00000048874	Phf3	1.48498533121585	1.40882220721147	1.34685850349636	1.89000429504823	1.52841347292407	1.38794296564034	1.81852160232909
ENSMUSG00000026058	Khdrbs2	-0.815233314606978	-2.30771645656865	-1.88273336180598	-0.526681169495536	-2.29484731180237	-2.2731456861203	-0.460369444718747
ENSMUSG00000026134	Prim2	-0.465591695126136	-1.0940177621794	-1.51062171721113	-0.342066379458984	-0.756887760733072	-1.94765026163172	0.120764463473218
ENSMUSG00000004768	Rab23	0.374001876037529	0.833468929339467	-0.14255960799121	1.36336614239196	0.270959212144909	0.171583021856904	0.343428381209929
ENSMUSG00000042215	Bag2	3.56446917626779	4.29793547150242	4.23080855190444	4.76537330451256	4.30493586748361	4.78119412602222	4.30058977041966
ENSMUSG00000042197	Zfp451	0.738987351167442	0.174192739939507	0.113253905636586	0.701594107310761	0.0704746563809842	0.687411343867183	0.949304182914684
ENSMUSG00000026131	Dst	3.43166984324217	3.41438395635875	2.99630980358221	3.3173466604195	3.3374501966633	3.39206093221405	3.60038411615855
ENSMUSG00000096992	Gm26788	-1.09407096292524	-1.27099796801152	-1.19110294742656	-0.624894448724763	-0.974115189454558	-1.12885773280541	-0.5036578869694
ENSMUSG00000042111	Ccdc115	2.77674829772348	3.27874566156444	2.92160032057507	3.26894338094397	3.24235988730095	3.51790436250078	3.28190591092182
ENSMUSG00000026127	Imp4	1.59019551338326	1.53253127645233	1.16083873271283	1.7721743711869	1.19084092541701	1.7130629264215	2.02090315466276
ENSMUSG00000026126	Ptpn18	-0.721894544881938	-0.536481539311389	-0.618871439619603	-0.257071315954885	-1.8500058204645	-0.544151422954045	-0.260701601683365
ENSMUSG00000037503	Fam168b	3.25563025792679	3.85041645305329	2.56592163334177	4.04540486587616	3.38196293709197	3.95856203891623	4.19270461598195
ENSMUSG00000026123	Plekhb2	4.47892210156786	5.11576785786706	4.85358799404113	5.28103562217613	5.15634108415042	5.51514401439282	5.34316305969937
