baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSMUSG00000073730	28.6093461855094	4.50130890457873	1.12847494254385	3.98884258292144	6.63964624417255e-05	0.00631502441329231	Ppp1r14bl
ENSMUSG00000026090	58.35291051427	2.32192228592565	0.648422261701461	3.58087996521422	0.000342438958184084	0.0193985328349095	Cracdl
ENSMUSG00000026083	644.789084945867	0.578709609880315	0.152015012133533	3.80692407781387	0.000140705917351356	0.0103492155191738	Eif5b
ENSMUSG00002075501	28.2184337287561	3.07722336641748	0.87660141944222	3.51040198905395	0.000447429719654944	0.0232968087221187	Gm56171
ENSMUSG00000026604	450.262590476455	0.806469324562093	0.203741623139934	3.95829439332676	7.54868818008496e-05	0.00683336083550474	Ptpn14
ENSMUSG00000068742	1168.4063331209	0.741091459741313	0.187344923479376	3.95575949418718	7.6291884686545e-05	0.00683336083550474	Cry2
ENSMUSG00000038116	418.006381924005	0.572701548265393	0.165645069169616	3.4574017272978	0.000545411127226874	0.0270188281487775	Phf20
ENSMUSG00000038605	219.543898864628	1.11294937182589	0.266086991246018	4.18265232213809	2.88127846867215e-05	0.00356114377198711	Samd10
ENSMUSG00000120173	195.298883135176	1.16380651448572	0.291812641216075	3.98819773412066	6.65771615981291e-05	0.00631502441329231	Gm56774
ENSMUSG00000027559	51412.4569373147	0.918195434916537	0.179798695580421	5.10679697620967	3.27665468971995e-07	0.000106418457351645	Car3
ENSMUSG00000038550	138.366506628148	1.58927701958729	0.332805017767794	4.77539981292038	1.79350565407839e-06	0.000399006094241875	Ciart
ENSMUSG00000040562	685.169777368398	1.11563375765622	0.24490410055159	4.55539027375821	5.22884050077549e-06	0.000984309113345984	Gstm2
ENSMUSG00000074264	570.216152901231	0.710476358903839	0.198635382666529	3.57678651892847	0.000347844019044673	0.0194509925723321	Amy1
ENSMUSG00000028195	957.451704431255	1.0076505480225	0.263682703353371	3.82145106678503	0.000132668740688816	0.0101458419441772	Ccn1
ENSMUSG00000028234	1131.49162787656	0.616462445265226	0.169917427837072	3.62801187089726	0.000285612131844736	0.0175615580163427	Rps20
ENSMUSG00000049969	391.227877535069	0.53269820463095	0.160733056899386	3.31417951544593	0.000919124773007846	0.0407478649366812	Plekhf2
ENSMUSG00000049225	2204.74995708445	0.767884025256458	0.157807278119096	4.86596077448937	1.13902108660125e-06	0.000273275725797115	Pdp1
ENSMUSG00000055296	624.982170330049	0.666166012698351	0.169074353977599	3.94007723245013	8.14553810136053e-05	0.0071192003005891	Tmem245
ENSMUSG00000028713	178.960407005489	1.0063080124707	0.310240317775989	3.24364034850337	0.00118012654406232	0.0482944093416273	Cyp4b1
ENSMUSG00000028708	696.55852382291	0.586201964705412	0.157906818052003	3.71232839681665	0.000205361292468912	0.0137944392924858	Mknk1
ENSMUSG00000037553	887.363238597106	0.809813557968313	0.212504001979821	3.81081556311213	0.000138509080119234	0.0103492155191738	Zdhhc18
ENSMUSG00000039852	1148.15145898733	0.689152843993909	0.173229577823313	3.9782631387396	6.94205198980973e-05	0.00648419451506197	Rere
ENSMUSG00000028957	521.370397248969	1.01206735741644	0.249740051024495	4.0524831850746	5.06768673092337e-05	0.00534553576203262	Per3
ENSMUSG00000029053	99.1606625034772	1.84519693834454	0.382612272583619	4.82262873034548	1.41678534180793e-06	0.000333380489276188	Prkcz
ENSMUSG00000062604	629.215945262028	0.670948456204187	0.187595578322294	3.57656860681162	0.000348133979514606	0.0194509925723321	Srpk2
ENSMUSG00000045466	177.895287384524	1.14594707426009	0.284782583865316	4.02393664214399	5.72333204843866e-05	0.00579790175217917	Zfp956
ENSMUSG00000030103	2497.81917295864	0.781011232169027	0.23807270450686	3.28055765060006	0.00103602089307134	0.0432653639850543	Bhlhe40
ENSMUSG00000030189	8447.26509114281	1.48869786281768	0.298803863674762	4.98219080740564	6.28683960705639e-07	0.000170946154293205	Ybx3
ENSMUSG00000030410	661.121524897559	0.903757464125446	0.218528685516435	4.13564682361792	3.53956216372781e-05	0.00408585685239372	Dmwd
ENSMUSG00000074227	77.1836371563044	1.5646828336916	0.410830471494656	3.80858515192184	0.000139764216553444	0.0103492155191738	Spint2
ENSMUSG00000059824	1074.86726588034	1.80665474526128	0.26310464475741	6.86667750364903	6.57143962478351e-12	1.60816270497702e-08	Dbp
ENSMUSG00000050052	175.324036462487	0.962200807593275	0.25689491930919	3.74550345402201	0.000180032370021872	0.0124062376257891	Tdrp
ENSMUSG00000031808	1304.31551714052	0.721238751209622	0.189458778249551	3.80683733883062	0.000140755255470173	0.0103492155191738	Slc27a1
ENSMUSG00000135686	127.346729219004	1.73303296137871	0.300864877820504	5.76017039254626	8.40290662771598e-09	5.14089827483663e-06	ENSMUSG00000135686
ENSMUSG00000034472	1506.01276497062	1.63272673132192	0.215239635776343	7.58562299844485	3.30893252194957e-14	2.02440491692874e-10	Rasd2
ENSMUSG00000047747	433.006077890282	0.730627984082038	0.216851167780045	3.36926008543853	0.000753702731417456	0.0349329796273636	Rnf150
ENSMUSG00000003849	428.558317019901	0.854148944548306	0.243113537455154	3.51337467049061	0.000442453091098756	0.0231361368490785	Nqo1
ENSMUSG00000034858	519.823251697595	0.719225927378382	0.187655762816308	3.83268766481964	0.000126750839337403	0.00981597006412949	Atosa
ENSMUSG00000061393	276.675019081781	0.87079673022177	0.23768933101099	3.66359199429741	0.000248702835515462	0.0157937032806123	Acvr2b
ENSMUSG00000019996	132.372916615511	0.989203297300322	0.291282084914781	3.39603205459659	0.000683703522515151	0.0324255670600596	Map7
ENSMUSG00000051736	73.3450601293341	2.75606970427048	0.697253550118316	3.95275105275951	7.7257803210999e-05	0.00683336083550474	Fam229b
ENSMUSG00000033318	89.0122976900843	1.40251920467332	0.303739443847195	4.61750764704403	3.88376374250876e-06	0.000765235921544256	Gstt2
ENSMUSG00000093674	985.431800585628	0.805324971604599	0.23769259543587	3.38809448450773	0.000703800151498631	0.0329950139989933	Rpl41
ENSMUSG00000020722	3957.37789403767	0.510514864580339	0.131070310511963	3.89496952121544	9.8211078359294e-05	0.00824037318328999	Cacng1
ENSMUSG00000118841	333.277216453747	1.25803449423259	0.383406827960301	3.2812000269407	0.00103366410390441	0.0432653639850543	Rn7s2
ENSMUSG00000085793	298.937717550903	0.752220666823136	0.212329926465172	3.54269734533404	0.000396056961624843	0.0213486915526061	Lin52
ENSMUSG00000076612	78.907695191308	2.11119510424302	0.62050981296047	3.40235570839798	0.000668076225960468	0.0318077070072074	Ighg2c
ENSMUSG00000128764	65.7846504377408	1.20175266708855	0.353142882720376	3.40302106000567	0.000666451433068157	0.0318077070072074	ENSMUSG00000128764
ENSMUSG00000021815	1695.52533816169	1.1764655742202	0.233949336997039	5.02871941985924	4.93766274873894e-07	0.00014735912535017	Mss51
ENSMUSG00000021273	1366.46440156658	0.624035630809141	0.186395754642812	3.34790688771305	0.000814243633540668	0.0371756906716553	Fdft1
ENSMUSG00000034795	38.7377654444125	1.74387322200126	0.45839629050933	3.80429174080712	0.000142210497798448	0.0103492155191738	Ccdc122
ENSMUSG00000033083	384.446785109139	1.09659979826847	0.318789453793119	3.43988731503054	0.000581956432594641	0.0284832756369121	Tbc1d4
ENSMUSG00000121583	419.348407105776	0.918697811276445	0.245144831098748	3.74757161780164	0.000178554863851747	0.0124062376257891	Gm57852
ENSMUSG00000053774	290.041883711114	0.759623688617252	0.227711337689912	3.33590631157627	0.000850218111472191	0.0385306252295323	Ubxn7
ENSMUSG00000119584	2864224.97686291	0.99892411052219	0.182175331493051	5.48331161159595	4.17436773169343e-08	1.89176161351855e-05	Rn18s-rs5
ENSMUSG00000000708	661.543538522841	0.508770057291236	0.156103992942999	3.25917388594289	0.00111737159616658	0.0461897258469402	Kat2b
ENSMUSG00000024074	419.573075126062	0.937919309840098	0.28554673048137	3.28464384186423	0.00102111360534491	0.0430839519827598	Crim1
ENSMUSG00000038418	307.405923688812	1.23803190474032	0.251969577401613	4.91341818924046	8.95020890715032e-07	0.000228155742058107	Egr1
ENSMUSG00000057719	390.512274944132	1.33371844690679	0.372779648530426	3.57776625458118	0.000346543141932404	0.0194509925723321	Sh3rf2
ENSMUSG00000024515	897.532545067526	0.995745478417225	0.213776555313373	4.65787970508539	3.19482795924269e-06	0.000651531915154892	Smad4
ENSMUSG00000092341	2369.75810324709	0.580087549324769	0.160699734731998	3.60976046595343	0.000306479890548044	0.018382784023264	Malat1
ENSMUSG00000031167	619.563501700333	0.651141791248694	0.182570529003547	3.56652190691765	0.000361750581985496	0.0201199096417024	Rbm3
